|dates|Dorado_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Dorado_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Dorado_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Dorado_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Dorado_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Dorado_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Dorado_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Dorado_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-08|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-09|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-10|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-11|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-12|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-13|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-14|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-15|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-16|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-17|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-18|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-19|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-20|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-21|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-22|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-23|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-24|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-25|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-26|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-27|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-28|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-29|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-30|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-31|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2021-01-01|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-02|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-03|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-04|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-05|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-06|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-07|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-08|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-09|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-10|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-11|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-12|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-13|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-14|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-15|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-16|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-17|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-18|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-19|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-20|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-21|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-22|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-23|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-24|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-25|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-26|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-27|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-28|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-29|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-30|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-01-31|11706.0|0|905.0|0|7.176274680834192|0|12611.0|0
0|2021-02-01|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-02|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-03|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-04|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-05|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-06|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-07|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-08|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-09|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-10|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-11|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-12|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-13|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-14|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-15|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-16|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-17|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-18|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-19|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-20|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-21|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-22|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-23|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-24|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-25|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-26|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-27|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-02-28|11983.0|0|790.0|0|6.184921318406013|0|12773.0|0
0|2021-03-01|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-02|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-03|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-04|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-05|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-06|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-07|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-08|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-09|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-10|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-11|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-12|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-13|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-14|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-15|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-16|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-17|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-18|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-19|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-20|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-21|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-22|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-23|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-24|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-25|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-26|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-27|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-28|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-29|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-30|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-03-31|12294.0|0|758.0|0|5.807539074471346|0|13052.0|0
0|2021-04-01|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-02|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-03|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-04|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-05|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-06|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-07|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-08|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-09|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-10|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-11|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-12|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-13|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-14|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-15|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-16|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-17|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-18|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-19|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-20|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-21|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-22|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-23|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-24|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-25|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-26|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-27|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-28|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-29|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-04-30|12512.0|0|708.0|0|5.355521936459909|0|13220.0|0
0|2021-05-01|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-02|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-03|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-04|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-05|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-06|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-07|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-08|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-09|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-10|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-11|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-12|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-13|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-14|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-15|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-16|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-17|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-18|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-19|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-20|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-21|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-22|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-23|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-24|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-25|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-26|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-27|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-28|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-29|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-30|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-05-31|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-01|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-02|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-03|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-04|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-05|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-06|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-07|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-08|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-09|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-10|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-11|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-12|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-13|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-14|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-15|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-16|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-17|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-18|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-19|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-20|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-21|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-22|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-23|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-24|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-25|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-26|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-27|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-28|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-29|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-06-30|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-01|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-02|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-03|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-04|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-05|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-06|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-07|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-08|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-09|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-10|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-11|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-12|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-13|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-14|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-15|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-16|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-17|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-18|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-19|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-20|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-21|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-22|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-23|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-24|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-25|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-26|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-27|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-28|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-29|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-30|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-07-31|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-01|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-02|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-03|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-04|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-05|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-06|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-07|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-08|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-09|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-10|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-11|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-12|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-13|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-14|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-15|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-16|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-17|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-18|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-19|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-20|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-21|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-22|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-23|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-24|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-25|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-26|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-27|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-28|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-29|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-30|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-08-31|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-01|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-02|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-03|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-04|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-05|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-06|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-07|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-08|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-09|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-10|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-11|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-12|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-13|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-14|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-15|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-16|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-17|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-18|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-19|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-20|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-21|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-22|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-23|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-24|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-25|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-26|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-27|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-28|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-29|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-09-30|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-01|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-02|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-03|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-04|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-05|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-06|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-07|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-08|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-09|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-10|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-11|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-12|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-13|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-14|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-15|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-16|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-17|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-18|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-19|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-20|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-21|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-22|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-23|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-24|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-25|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-26|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-27|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-28|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-29|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-30|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-10-31|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-01|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-02|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-03|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-04|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-05|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-06|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-07|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-08|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-09|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-10|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-11|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-12|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-13|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-14|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-15|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-16|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-17|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-18|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-19|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-20|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-21|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-22|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
0|2021-11-23|12436.0|0|809.0|0|6.107965269913175|0|13245.0|0
