|dates|Isabela_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Isabela_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Isabela_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Isabela_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Isabela_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Isabela_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Isabela_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Isabela_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-04|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-05|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-06|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-07|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-08|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-09|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-10|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-11|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-12|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-13|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-14|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-15|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-16|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-17|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-18|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-19|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-20|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-21|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-22|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-23|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-24|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-25|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-26|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-27|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-28|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-29|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-30|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-31|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2021-01-01|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-02|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-03|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-04|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-05|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-06|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-07|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-08|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-09|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-10|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-11|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-12|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-13|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-14|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-15|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-16|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-17|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-18|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-19|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-20|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-21|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-22|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-23|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-24|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-25|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-26|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-27|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-28|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-29|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-30|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-01-31|10203.0|0|993.0|0|8.869239013933548|0|11196.0|0
0|2021-02-01|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-02|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-03|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-04|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-05|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-06|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-07|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-08|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-09|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-10|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-11|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-12|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-13|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-14|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-15|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-16|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-17|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-18|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-19|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-20|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-21|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-22|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-23|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-24|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-25|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-26|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-27|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-02-28|10394.0|0|841.0|0|7.485536270582999|0|11235.0|0
0|2021-03-01|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-02|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-03|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-04|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-05|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-06|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-07|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-08|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-09|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-10|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-11|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-12|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-13|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-14|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-15|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-16|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-17|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-18|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-19|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-20|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-21|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-22|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-23|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-24|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-25|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-26|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-27|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-28|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-29|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-30|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-03-31|10667.0|0|835.0|0|7.2596070248652405|0|11502.0|0
0|2021-04-01|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-02|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-03|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-04|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-05|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-06|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-07|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-08|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-09|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-10|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-11|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-12|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-13|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-14|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-15|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-16|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-17|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-18|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-19|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-20|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-21|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-22|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-23|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-24|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-25|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-26|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-27|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-28|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-29|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-04-30|10881.0|0|805.0|0|6.888584631182612|0|11686.0|0
0|2021-05-01|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-02|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-03|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-04|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-05|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-06|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-07|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-08|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-09|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-10|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-11|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-12|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-13|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-14|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-15|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-16|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-17|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-18|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-19|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-20|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-21|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-22|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-23|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-24|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-25|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-26|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-27|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-28|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-29|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-30|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-05-31|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-01|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-02|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-03|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-04|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-05|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-06|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-07|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-08|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-09|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-10|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-11|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-12|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-13|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-14|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-15|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-16|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-17|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-18|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-19|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-20|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-21|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-22|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-23|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-24|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-25|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-26|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-27|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-28|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-29|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-06-30|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-01|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-02|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-03|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-04|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-05|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-06|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-07|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-08|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-09|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-10|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-11|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-12|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-13|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-14|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-15|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-16|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-17|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-18|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-19|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-20|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-21|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-22|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-23|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-24|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-25|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-26|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-27|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-28|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-29|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-30|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-07-31|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-01|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-02|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-03|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-04|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-05|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-06|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-07|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-08|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-09|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-10|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-11|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-12|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-13|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-14|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-15|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-16|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-17|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-18|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-19|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-20|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-21|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-22|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-23|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-24|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-25|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-26|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-27|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-28|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-29|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-30|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-08-31|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-01|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-02|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-03|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-04|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-05|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-06|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-07|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-08|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-09|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-10|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-11|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-12|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-13|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-14|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-15|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-16|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-17|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-18|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-19|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-20|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-21|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-22|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-23|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-24|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-25|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-26|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-27|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-28|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-29|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-09-30|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-01|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-02|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-03|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-04|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-05|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-06|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-07|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-08|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-09|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-10|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-11|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-12|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-13|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-14|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-15|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-16|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-17|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-18|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-19|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-20|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-21|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-22|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-23|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-24|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-25|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-26|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-27|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-28|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-29|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-30|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-10-31|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-01|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-02|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-03|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-04|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-05|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-06|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-07|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-08|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-09|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-10|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-11|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-12|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-13|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-14|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-15|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-16|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-17|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
0|2021-11-18|10833.0|0|924.0|0|7.85914774177086|0|11757.0|0
